アイシテマース,アイシテマース,1,Tim Tam,Tom Fool,Menow,Pharamond,Phalaris,Selene,Alcibiades,Supremus,Regal Roman,Gaga,Bull Dog,Teddy,Plucky Liege,Alpoise,Equipoise,Laughing Queen,Two Lea,Bull Lea,Bull Dog,Teddy,Plucky Liege,Rose Leaves,Ballot,Colonial,Two Bob,The Porter,Sweep,Ballet Girl,Blessings,Chicle,Mission Bells,アマゾンウオリアー,Khaled,Hyperion,Gainsborough,Bayardo,Rosedrop,Selene,Chaucer,Serenissima,Eclair,Ethnarch,The Tetrarch,Karenza,Black Ray,Black Jester,Lady Brilliant,War Betsy,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Betsy Ross,Mahmoud,Blenheim,Mah Mahal,Celerina,Teddy,Diavolezza
シェリーポップ,シェリーポップ,1,Linamix,メンデス,ベリファ,リファール,Northern Dancer,Goofed,Belga,Le Fabuleux,Belle de Retz,Miss Carina,カロ,フォルティノ,Chambord,Miss Pia,Olympia,Ultimate Weapon,Lunadix,breton,Relko,Tanerko,Relance,La Melba,Chanteur,Mary Tavy,Lutine,アルサイド,Alycidon,Chenille,Mona,Abernant,Social Gulf,Do the Mambo,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,ヌレイエフ,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,Garza,Kris,シャーペンアップ,エタン,Rocchetta,Doubly Sure,リライアンス,Soft Angels,Gabina,カロ,フォルティノ,Chambord,Gold Bird,ラインゴールド,Orange Bird
シグナルキャッチ,シグナルキャッチ,1,ラストタイクーン,トライマイベスト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Sex Appeal,Buckpasser,Tom Fool,Busanda,Best in Show,Traffic Judge,Stolen Hour,Mill Princess,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Irish Lass,Sayajirao,Nearco,Rosy Legend,Scollata,Niccolo Dell'Arca,Cutaway,Sahara Breeze,Ela-Mana-Mou,ピットカーン,ペティンゴ,Petition,Alcazar,Border Bounty,バウンティアス,B Flat,Rose Bertin,ハイハット,Hyperion,Madonna,Wide Awake,Major Portion,Wake Island,Diamond Land,Sparkler,Hard Tack,Hard Sauce,Cowes,Diamond Spur,Preciptic,Diamond Princess,Canaan,Santa Claus,Chamossaire,Aunt Clara,Rustic Bridge,Bois Roussel,Wyn
シスコムーン,シスコムーン,1,クリエイター,ミルリーフ,Never Bend,Nasrullah,Nearco,Mumtaz Begum,Lalun,Djeddah,Be Faithful,Milan Mill,Princequillo,Prince Rose,Cosquilla,Virginia Water,Count Fleet,Red Ray,Chalon,ハビタット,Sir Gaylord,Turn-to,Somethingroyal,Little Hut,Occupy,Savage Beauty,Areola,Kythnos,Nearula,Capital Issue,Alive Alivo,Never Say Die,Fluorescent,インヴァイト,ビーマイゲスト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,What a Treat,Tudor Minstrel,Owen Tudor,Sansonnet,Rare Treat,Stymie,Rare Perfume,Burghclere,バステッド,Crepello,Donatello,Crepuscule,Sans le Sou,ヴィミー,Martial Loan,Highclere,Queen's Hussar,March Past,Jojo,Highlight,Borealis,Hypericum
シャトルスピード,シャトルスピード,1,Bertolini,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Aquilegia,アリダー,Raise a Native,Native Dancer,Raise You,Sweet Tooth,On-and-On,Plum Cake,Courtly Dee,Never Bend,Nasrullah,Lalun,Tulle,War Admiral,Judy-Rae,Cal Norma's Lady,リファーズスペシャル,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,My Bupers,Bupers,Double Jay,Busanda,Princess Revoked,Revoked,Miss Muffet,June Darling,ジュニアス,Raja Baba,Bold Ruler,Missy Baba,Solid Thought,Solidarity,Unforgettable,Beau Darling,Darling Boy,Darius,Sugar Bun,Fair Astronomer,Star Gazer,Fair Temair
シュガーハート,シュガーハート,1,サクラバクシンオー,サクラユタカオー,テスコボーイ,Princely Gift,Nasrullah,Blue Gem,Suncourt,Hyperion,Inquisition,アンジエリカ,ネヴァービート,Never Say Die,Bride Elect,スターハイネス,ユアハイネス,スターロツチ,サクラハゴロモ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,クリアアンバー,Ambiopoise,Ambiorix,Bull Poise,One Clear Call,Gallant Man,Europa,オトメゴコロ,ジャッジアンジェルーチ,Honest Pleasure,What a Pleasure,Bold Ruler,Grey Flight,Tularia,Tulyar,Suntop,Victorian Queen,Victoria Park,Chop Chop,Victoriana,Willowfield,Stratus,Willow Lake,テイズリー,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Tizna,trevieres,Worden,Vamarie,Noris,Licencioso,Nizarda
シュガーレードル,シュガーレードル,1,トニービン,カンパラ,カラムーン,ゼダーン,Grey Sovereign,Vareta,Khairunissa,Prince Bio,Palariva,State Pension,オンリーフォアライフ,Chanteur,Life Sentence,Lorelei,Prince Chevalier,Rock Goddess,Severn Bridge,Hornbeam,Hyperion,Gainsborough,Selene,Thicket,Nasrullah,Thorn Wood,Priddy Fair,Preciptic,Precipitation,Artistic,Campanette,Fair Trial,Calluna,ザスキート,ヌレイエフ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Special,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod,Shoot a Line,High Line,ハイハット,Hyperion,Madonna,Time Call,Chanteur,Aleria,Death Ray,Tamerlane,Persian Gulf,Eastern Empress,Luminant,ニンバス,Bardia
シュシュブリーズ,シュシュブリーズ,1,フジキセキ,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ミルレーサー,Le Fabuleux,Wild Risk,Rialto,Wild Violet,Anguar,Verso,La Rochelle,Marston's Mill,インリアリティ,Intentionally,My Dear Girl,Millicent,Cornish Prince,Milan Mill,ブリズデロートンヌ,シンボリクリスエス,クリスエス,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,シアトルスルー,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,オータムブリーズ,ティンバーカントリー,ウッドマン,ミスタープロスペクター,プレイメイト,Fall Aspen,Pretense,Change Water,セプテンバーソング,リアルシャダイ,Roberto,Desert Vixen,ドリームフルール,ノーザンテースト,フアンシーダイナ
シュールスレイヤー,シュールスレイヤー,1,Souvenir Copy,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Dancing Tribute,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Sophisticated Girl,Stop the Music,Hail to Reason,Bebopper,Close Control,Dunce,Self Control,Alleged Gift,アレッジド,Hoist the Flag,トムロルフ,Ribot,Pocahontas,Wavy Navy,War Admiral,Triomphe,Princess Pout,Prince John,Princequillo,Not Afraid,Determined Lady,Determine,Tumbling,エクセレントギフト,シアトルスルー,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Rose Red,Northern Dancer,Nearctic,Natalma,Cambrienne,Sicambre,Torbella
シルバーデビット,シルバーデビット,1,カーネギー,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Detroit,リヴァーマン,Never Bend,Nasrullah,Lalun,River Lady,Prince John,Nile Lily,Derna,Sunny Boy,Jock,Fille de Soleil,Miss Barberie,Norseman,Vaneuse,マーチンミユキ,マルゼンスキー,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,シル,Buckpasser,Tom Fool,Busanda,Quill,Princequillo,Quick Touch,ミユキカマダ,ダイアトム,Sicambre,Prince Bio,Sif,Dictaway,Honeyway,Nymphe Dicte,ヤヨイカマダ,チャイナロック,Rockefella,May Wong,コランデイア,Auriban,Arlanza
シンクロシスター,シンクロシスター,1,Star de Naskra,Naskra,Nasram,Nasrullah,Nearco,Mumtaz Begum,La Mirambule,Coaraze,La Futaie,Iskra,Le Haar,Vieux Manoir,Mince Pie,Fasciola,Fastnet,Foxcraft,Candle Star,Clandestine,Double Jay,Balladier,Broomshot,Conniver,Discovery,The Schemer,Star Minstrel,Tudor Minstrel,Owen Tudor,Sansonnet,Ballochbuie,Royal Charger,Hillhampton,Malbay,Apalachee,Round Table,Princequillo,Prince Rose,Cosquilla,Knights Daughter,Sir Cosmo,Feola,Moccasin,Nantallah,Nasrullah,Shimmer,Rough Shod,Gold Bridge,Dalmary,Sawmill Lady,Marshua's Dancer,Raise a Native,Native Dancer,Raise You,Marshua,Nashua,Emardee,Bobisque,Ole Bob Bowers,Prince Blessed,Blue Jeans,Nadisque,ナディア,Risque Blue
シンデレラシナリオ,シンデレラシナリオ,1,アリダー,Raise a Native,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Raise You,Case Ace,Teddy,Sweetheart,Lady Glory,American Flag,Beloved,Sweet Tooth,On-and-On,Nasrullah,Nearco,Mumtaz Begum,Two Lea,Bull Lea,Two Bob,Plum Cake,Ponder,Pensive,Miss Rushin,Real Delight,Bull Lea,Blue Delight,タックスペイヤーズフォリー,Lt.Stevens,Nantallah,Nasrullah,Nearco,Mumtaz Begum,Shimmer,Flares,Broad Ripple,Rough Shod,Gold Bridge,Golden Boss,Flying Diadem,Dalmary,Blandford,Simon's Shoes,Party's On Me,Stevedore,Amarullah,Nasrullah,Amphora,Prayer Bell,Better Self,Sunday Evening,Pardon My Speed,The Solicitor,Fair Trial,Caprifolia,Dancing Date,Khaled,Beauing
シンハライト,シンハライト,1,ディープインパクト,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア,アルザオ,リファール,Northern Dancer,Goofed,Lady Rebecca,サーアイヴァー,Pocahontas,Burghclere,バステッド,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,シンハリーズ,シングスピール,In the Wings,サドラーズウェルズ,Northern Dancer,Fairy Bridge,High Hawk,シャーリーハイツ,Sunbittern,Glorious Song,ヘイロー,Hail to Reason,Cosmah,Ballade,エルバジェ,Miss Swapsco,Baize,Efisio,formidable,フォルリ,Native Partner,Eldoret,ハイトップ,Bamburi,Bayonne,Bay Express,Polyfoto,Pal Sinna,Lambay,ロレンザッチオ,Treasure Island
シンフォニアエリー,シンフォニアエリー,1,Cox's Ridge,Best Turn,Turn-to,Royal Charger,Nearco,Sun Princess,Source Sucree,Admiral Drake,Lavendula,Sweet Clementine,Swaps,Khaled,Iron Reward,Miz Clementine,Bull Lea,Two Bob,Our Martha,Ballydonnell,Ballyogan,Fair Trial,Serial,O'Donnell,Phideas,Louise,Corday,Carrier Pigeon,Equipoise,Rockdove,Galleon Gold,Man o'War,Golden Haze,Abrade,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,File,トムロルフ,Ribot,Tenerani,Romanella,Pocahontas,Roman,How,Continue,Double Jay,Balladier,Broomshot,Courtesy,Nasrullah,Highway Code
シーサファイア,シーサファイア,1,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,フランクアーギュメント,Argument,Kautokeino,Relko,Tanerko,Relance,Cranberry,Aureole,Big Berry,Arantelle,Tapioca,Vandale,Semoule d'Or,Neptune's Doll,Neptune,Dzena,Franca,ヴァイスリーガル,Northern Dancer,Nearctic,Natalma,Victoria Regina,Menetrier,Victoriana,Tudor Gwen,Tudor Melody,Tudor Minstrel,Matelda,Lucky Gwen,Princely Gift,Ogwen
シーザリオ,シーザリオ,1,スペシャルウィーク,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,キャンペンガール,マルゼンスキー,ニジンスキー,Northern Dancer,Flaming Page,シル,Buckpasser,Quill,レデイーシラオキ,セントクレスピン,Aureole,Neocracy,ミスアシヤガワ,ヒンドスタン,シラオキ,キロフプリミエール,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Querida,ハビタット,Sir Gaylord,Turn-to,Somethingroyal,Little Hut,Occupy,Savage Beauty,Principia,Le Fabuleux,Wild Risk,Anguar,Pia,Darius,Peseta
シームレスラウンド,シームレスラウンド,1,モンテプリンス,シーホーク,エルバジェ,Vandale,Plassy,Vanille,Flagette,Escamillo,Fidgette,Sea Nymph,Free Man,Norseman,Fantine,Sea Spray,Ocean Swell,Pontoon,モンテオーカン,ヒンドスタン,Bois Roussel,Vatout,Plucky Liege,Sonibai,Solario,Udaipur,マリアドロ,Big Game,Bahram,Myrobella,Golden Marie,Goyama,Nearly,サークルカマダ,ヒデチカラ,ヒンドスタン,Bois Roussel,Vatout,Plucky Liege,Sonibai,Solario,Udaipur,ミスケイコ,ライジングフレーム,The Phoenix,Admirable,ミネノタケ,マルタケ,鵬翼,キングスサークル,King's Troop,Princely Gift,Nasrullah,Blue Gem,Equiria,Atout Maitre,Epona,Bright Circlet,ニンバス,Nearco,Kong,Sugar Bun,Mahmoud,Galatea
ジェンティルドンナ,ジェンティルドンナ,1,ディープインパクト,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア,アルザオ,リファール,Northern Dancer,Goofed,Lady Rebecca,サーアイヴァー,Pocahontas,Burghclere,バステッド,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,シャトルスピード,Bertolini,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Aquilegia,アリダー,Raise a Native,Sweet Tooth,Courtly Dee,Never Bend,Tulle,Cal Norma's Lady,リファーズスペシャル,リファール,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,June Darling,ジュニアス,Raja Baba,Solid Thought,Beau Darling,Darling Boy,Fair Astronomer
ジャスティヒット,ジャスティヒット,1,デピュティミニスター,Vice Regent,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Victoria Regina,Menetrier,Fair Copy,La Melodie,Victoriana,Windfields,Iribelle,Mint Copy,Bunty's Flight,Bunty Lawless,Ladder,Mintwina,Broomflight,Deil,Air Post,Shakney,Jabneh,Bimelech,Bellesoeur,Grass Shack,Mahmoud,Good Example,ウィッチフルシンキング,Lord Avie,Lord Gaylord,Sir Gaylord,Turn-to,Somethingroyal,Miss Glamour Gal,Ambiorix,Wild Music,Avie,Gallant Man,Migoli,Majideh,Evilone,Tom Fool,High Stepper,Halloween Joy,Exuberant,What a Pleasure,Bold Ruler,Grey Flight,Out in the Cold,Beau Purple,Articana,Halloween,Wardlaw,Decidedly,Princess Tudor,Ask for the Moon,Sky High,Hadarequest
ジュエラー,ジュエラー,1,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス,ヘイロー,Hail to Reason,Cosmah,Wishing Well,アンダースタンディング,Mountain Flower,ポインテッドパス,Kris,シャーペンアップ,Doubly Sure,Silken Way,Shantung,Boulevard,ホワイトウォーターアフェア,マキャベリアン,ミスタープロスペクター,Raise a Native,Gold Digger,Coup de Folie,ヘイロー,Raise the Standard,Much Too Risky,Bustino,バステッド,Ship Yard,Short Rations,ロレンザッチオ,Short Commons,バルドウィナ,Pistolet Bleu,トップヴィル,ハイトップ,Derring-Do,Camenae,Sega Ville,Charlottesville,La Sega,Pampa Bella,Armos,Mossborough,Ardelle,Kendie,Klairon,Amagalla,Balioka,Tourangeau,Val de Loir,Vieux Manoir,Vali,Torbella,Tornado,Djebellica,Bangalore,Cadmus,Supreme Court,Covert Side,Balbona,Soleil Levant,Brescia
ジョックロッカー,ジョックロッカー,1,カコイーシーズ,アリダー,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Sweet Tooth,On-and-On,Nasrullah,Two Lea,Plum Cake,Ponder,Real Delight,Careless Notion,Jester,Tom Fool,Menow,Gaga,Golden Apple,Eight Thirty,Thorn Apple,Miss Uppity,Nasrullah,Nearco,Mumtaz Begum,Nursery School,Count Gallahad,Kindergarten,ツバキヒメ,マルゼンスキー,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,シル,Buckpasser,Tom Fool,Busanda,Quill,Princequillo,Quick Touch,ヒルガオ,スティンティノ,Sheshoon,Precipitation,Noorani,Cynara,Grey Sovereign,Ladycroft,ロージズデー,Misty Day,Nasrullah,Grey Flight,Rose's Jewel,Spy Defense,Rose Bed
ジョッピンカル,ジョッピンカル,1,ヒシアケボノ,ウッドマン,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,プレイメイト,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour,Mysteries,シアトルスルー,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Phydilla,リファール,Northern Dancer,Goofed,Godzilla,Gyr,Gently,ヒシカデイーナ,サウスアトランティック,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Arkadina,Ribot,Tenerani,Romanella,Natashka,Dedicate,Natasha,チエリーセフト,テスコボーイ,Princely Gift,Nasrullah,Blue Gem,Suncourt,Hyperion,Inquisition,ソロナフオード,ソロナウェー,Solferino,Anyway,スモールフオート,シマタカ,ヤシマザクラ
スイートストレッチ,スイートストレッチ,1,アサティス,Topsider,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Drumtop,Round Table,Princequillo,Knights Daughter,Zonah,Nasrullah,Gambetta,Secret Asset,グロースターク,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Numbered Account,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour,ラストヒット,スラヴィック,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Bamesian,Buckpasser,Tom Fool,Busanda,Amalesian,Ambiorix,Alanesian,ゲートアンドフライ,クラウンドプリンス,Raise a Native,Native Dancer,Raise You,Gay Hostess,Royal Charger,Your Hostess,ヤマノコトブキ,ミンシオ,Relic,Merise,パツシングクラウド,ニンバス,Nicotina
スイートライシュ,スイートライシュ,1,Buckaroo,Buckpasser,Tom Fool,Menow,Pharamond,Alcibiades,Gaga,Bull Dog,Alpoise,Busanda,War Admiral,Man o'War,Brushup,Businesslike,Blue Larkspur,La Troienne,Stepping High,No Robbery,Swaps,Khaled,Iron Reward,Bimlette,Bimelech,Bloodroot,Bebop,Prince Bio,Prince Rose,Biologie,Cappellina,Le Capucin,Bellina,April Edge,The Axe,Mahmoud,Blenheim,Blandford,Malva,Mah Mahal,Gainsborough,Mumtaz Mahal,Blackball,Shut Out,Equipoise,Goose Egg,Big Event,Blue Larkspur,La Troienne,April Bloom,Bold Lad,Bold Ruler,Nasrullah,Miss Disco,Barn Pride,Democratic,Fair Alycia,April Gold,アルサイド,Alycidon,Chenille,Celestial Gold,Golden Cloud,Cellular
スイープトウショウ,スイープトウショウ,1,エンドスウィープ,フォーティナイナー,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,File,トムロルフ,Ribot,Pocahontas,Continue,Double Jay,Courtesy,Broom Dance,Dance Spell,Northern Dancer,Nearctic,Natalma,Obeah,Cyane,Book of Verse,Witching Hour,Thinking Cap,Rosemont,Camargo,Enchanted Eve,Lovely Night,Poupee,タバサトウショウ,ダンシングブレーヴ,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Navajo Princess,Drone,Sir Gaylord,Cap and Bells,Olmec,Pago Pago,Chocolate Beau,サマンサトウショウ,トウショウボーイ,テスコボーイ,Princely Gift,Suncourt,ソシアルバターフライ,Your Host,Wisteria,マーブルトウシヨウ,ダンディルート,リュティエ,Dentrelic,チヤイナトウシヨウ,チャイナロック,キラクハート
スウィートダウニー,スウィートダウニー,1,シャマードシンボリ,シンボリルドルフ,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,スイートルナ,スピードシンボリ,ロイヤルチャレンヂャー,スイートイン,ダンスタイム,Palestine,Samaritaine,スイートヘツド,フィディオン,Djakao,Tanerko,Diagonale,Thessalie,Sicambre,La Tournelle,スイートシヤネル,ヴェンチア,Relic,Rose o'Lynn,スイートエイト,ゲイタイム,スヰート,ワンダーメルシャン,グルメフロンティア,トウショウペガサス,ダンディルート,リュティエ,Dentrelic,ソシアルトウシヨウ,ヴェンチア,ソシアルバターフライ,バンビフアバー,ファバージ,Princely Gift,Spring Offensive,スイートボルガ,バーボンプリンス,スイフトクイン,-,Lord at War,General,Brigadier Gerard,Mercuriale,Luna de Miel,Con Brio,Good Will,-,シャーラスタニ,ニジンスキー,Shademah,-,-,-
