アーツアンドレターズ,アーツアンドレターズ,0,Ribot,Tenerani,Bellini,Cavaliere d'Arpino,Havresac,Chuette,Bella Minna,Bachelor's Double,Santa Minna,Tofanella,Apelle,Sardanapale,Angelina,Try Try Again,Gylgad,Perseverance,Romanella,El Greco,Pharos,Phalaris,Scapa Flow,Gay Gamp,Gay Crusader,Parasol,Barbara Burrini,Papyrus,Tracery,Miss Matty,Bucolic,Buchan,Volcanic,All Beautiful,Battlefield,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Dark Display,Display,Fair Play,Cicuta,Dark Loveliness,Traumer,Sunny Love,Parlo,Heliopolis,Hyperion,Gainsborough,Selene,Drift,Swynford,Santa Cruz,Fairy Palace,Pilate,Friar Rock,Herodias,Star Fairy,The Satrap,Fair Star
エルコンドルパサー-覇走-,エルコンドルパサー-覇走-,0,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Miesque,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Pasadoble,Prove Out,グロースターク,Equal Venture,Santa Quilla,Sanctus,Neriad,サドラーズギャル,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Glenveagh,シアトルスルー,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Lisadell,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod
エルバジェ,エルバジェ,0,Vandale,Plassy,Bosworth,Son-in-Law,Dark Ronald,Mother-in-Law,Serenissima,Minoru,Gondolette,Pladda,Phalaris,Polymelus,Bromus,Rothesay Bay,Bayardo,Anchora,Vanille,La Farina,Sans Souci,Le Roi Soleil,Sanctimony,Malatesta,Isinglass,Parisina,Vaya,Beppo,Marco,Pitti,Waterhen,Gallinule,Gipsy Queen,Flagette,Escamillo,Firdaussi,Pharos,Phalaris,Scapa Flow,Brownhylda,Stedfast,Valkyrie,Estoril,Solario,Gainsborough,Sun Worship,Appleby,Pommern,Birdswing,Fidgette,Firdaussi,Pharos,Phalaris,Scapa Flow,Brownhylda,Stedfast,Valkyrie,Boxeuse,Teddy,Ajax,Rondeau,Spicebox,Spion Kop,Sally Lunn
エレクトロキューショニスト,エレクトロキューショニスト,0,レッドランサム,Roberto,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Bramalea,Nashua,Nasrullah,Segula,Rarelea,Bull Lea,Bleebok,アラビア２,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Christmas Wind,Nearctic,Nearco,Lady Angela,Bally Free,Ballymoss,Fair Freedom,Elbaaha,アラジ,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,ダンスールファビュルー,Northern Dancer,Nearctic,Natalma,Fabuleux Jane,Le Fabuleux,Native Partner,Gesedeh,Ela-Mana-Mou,ピットカーン,ペティンゴ,Border Bounty,Rose Bertin,ハイハット,Wide Awake,Le Melody,Levmoss,Le Levanstell,Feemoss,Arctic Melody,Arctic Slave,Bell Bird
エンドオブジーニアス,エンドオブジーニアス,0,Holy Bull,Great Above,Minnesota Mac,Rough'n Tumble,Free for All,Roused,Cow Girl,Mustang,Ate,Ta Wee,Intentionally,Intent,My Recipe,Aspidistra,Better Self,Tilly Rose,Sharon Brown,Al Hattab,The Axe,Mahmoud,Blackball,Abyssinia,Abernant,Serengeti,Agathea's Dawn,Grey Dawn,エルバジェ,Polamia,Agathea,I Will,Alxanth,ベガ,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,アンテイツクヴアリユー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Moonscape,Tom Fool,Menow,Gaga,Brazen,Bold Ruler,Amoret
エンドスウィープ,エンドスウィープ,0,フォーティナイナー,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,File,トムロルフ,Ribot,Tenerani,Romanella,Pocahontas,Roman,How,Continue,Double Jay,Balladier,Broomshot,Courtesy,Nasrullah,Highway Code,Broom Dance,Dance Spell,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Obeah,Cyane,Turn-to,Your Game,Book of Verse,One Count,Persian Maid,Witching Hour,Thinking Cap,Rosemont,The Porter,Garden Rose,Camargo,Heliopolis,Misleading,Enchanted Eve,Lovely Night,Pilate,Snooze,Poupee,Quatre Bras,Marcella Miss
エンパイアメーカー,エンパイアメーカー,0,Unbridled,ファピアノ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Killaloe,ドクターフェイガー,Rough'n Tumble,Aspidistra,Grand Splendor,Correlation,Cequillo,Gana Facil,Le Fabuleux,Wild Risk,Rialto,Wild Violet,Anguar,Verso,La Rochelle,Charedi,インリアリティ,Intentionally,My Dear Girl,Magic,Buckpasser,Aspidistra,Toussaud,エルグランセニョール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Sex Appeal,Buckpasser,Tom Fool,Busanda,Best in Show,Traffic Judge,Stolen Hour,Image of Reality,インリアリティ,Intentionally,Intent,My Recipe,My Dear Girl,Rough'n Tumble,Iltis,Edee's Image,Cornish Prince,Bold Ruler,Teleran,Ortalan,Swaps,Bravura
オアシスドリーム,オアシスドリーム,0,グリーンデザート,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Foreign Courier,サーアイヴァー,Sir Gaylord,Turn-to,Somethingroyal,Attica,Mr.Trouble,Athenia,Courtly Dee,Never Bend,Nasrullah,Lalun,Tulle,War Admiral,Judy-Rae,Hope,ダンシングブレーヴ,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Navajo Princess,Drone,Sir Gaylord,Cap and Bells,Olmec,Pago Pago,Chocolate Beau,Bahamian,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Sorbus,バステッド,Crepello,Sans le Sou,Censorship,Prince John,Sixpence
オウケンブルースリ,オウケンブルースリ,0,ジャングルポケット,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,ダンスチャーマー,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Skillful Joy,Nodouble,Noholme,Abla-Jay,Skillful Miss,Daryl's Joy,Poliniss,シルバージョイ,Silver Deputy,デピュティミニスター,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Silver Valley,ミスタープロスペクター,Raise a Native,Gold Digger,Seven Valleys,Road at Sea,Proud Pied,Joy of Myrtlewood,Northern Jove,Northern Dancer,Nearctic,Natalma,Junonia,Sun Again,Pavonia,Myrtlewood Lass,Ribot,Tenerani,Romanella,Gold Digger,Nashua,Sequence
オウザキネン,オウザキネン,0,ファバージ,Princely Gift,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Blue Gem,Blue Peter,Fairway,Fancy Free,Sparkle,Blandford,Gleam,Spring Offensive,Legend of France,Dark Legend,Dark Ronald,Golden Legend,Francille,Battersea,Farine Lactee,Batika,Blenheim,Blandford,Malva,Brise Bise,Buchan,Panne,ロツチ,ダイハード,Never Say Die,Nasrullah,Nearco,Mumtaz Begum,Singing Grass,War Admiral,Boreale,Mixed Blessing,Brumeux,Teddy,La Brume,Pot-pourri,Rose Prince,Sweet Lavender,スターロツチ,ハロウェー,Fairway,Phalaris,Scapa Flow,Rosy Legend,Dark Legend,Rosy Cheeks,コロナ,月友,Man o'War,星友,秀節,ペリオン,玄香
オースミシャダイ,オースミシャダイ,0,リアルシャダイ,Roberto,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Bramalea,Nashua,Nasrullah,Segula,Rarelea,Bull Lea,Bleebok,Desert Vixen,インリアリティ,Intentionally,Intent,My Recipe,My Dear Girl,Rough'n Tumble,Iltis,Desert Trial,Moslem Chief,Alibhai,Up the Hill,Scotch Verdict,Alsab,Glen Arvis,カスタネツト,ミルジョージ,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Miss Charisma,Ragusa,Ribot,Fantan,マタテイナ,Grey Sovereign,Zanzara,ゲラン,ソロナウェー,Solferino,Fairway,Sol Speranza,Anyway,Grand Glacier,The Widow Murphy,ミスブゼン,Summertime,Precipitation,Great Truth,Imperial Gold,Ninth Duke,Maktoub
オースミタイクーン,オースミタイクーン,0,ラストタイクーン,トライマイベスト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Sex Appeal,Buckpasser,Tom Fool,Busanda,Best in Show,Traffic Judge,Stolen Hour,Mill Princess,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Irish Lass,Sayajirao,Nearco,Rosy Legend,Scollata,Niccolo Dell'Arca,Cutaway,Doff the Derby,Master Derby,ダストコマンダー,Bold Commander,Bold Ruler,High Voltage,Dust Storm,Windy City,Challure,Madam Jerry,Royal Coinage,Eight Thirty,Canina,Our Kretchen,Crafty Admiral,Adjournment,Margarethen,Tulyar,Tehran,Bois Roussel,Stafaralla,Neocracy,Nearco,Harina,Russ-Marie,Nasrullah,Nearco,Mumtaz Begum,Marguery,Sir Gallahad,Marguerite
オーバーザリミッツ,オーバーザリミッツ,0,パイロ,Pulpit,エーピーインディ,シアトルスルー,Bold Reasoning,My Charmer,Weekend Surprise,セクレタリアト,Lassie Dear,Preach,ミスタープロスペクター,Raise a Native,Gold Digger,Narrate,Honest Pleasure,State,Wild Vision,ワイルドアゲイン,アイスカペイド,Nearctic,Shenanigans,Bushel-n-Peck,Khaled,Dama,Carol's Wonder,pass the tab,Al Hattab,Dantina,Carols Christmas,Whitesburg,Light Verse,オリミツキネン,ジャッジアンジェルーチ,Honest Pleasure,What a Pleasure,Bold Ruler,Grey Flight,Tularia,Tulyar,Suntop,Victorian Queen,Victoria Park,Chop Chop,Victoriana,Willowfield,Stratus,Willow Lake,ウサロマン,トンピオン,Tom Fool,Menow,Gaga,Sunlight,Count Fleet,Halcyon Days,ビートフラワー,ネヴァービート,Never Say Die,Bride Elect,グレートフラワー,テッソ,博妙
オールドヴィック,オールドヴィック,0,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Fairy Bridge,Bold Reason,Hail to Reason,Turn-to,Nothirdchance,Lalun,Djeddah,Be Faithful,Special,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod,Cockade,Derring-Do,Darius,Dante,Nearco,Rosy Legend,Yasna,Dastur,Ariadne,Sipsey Bridge,Abernant,Owen Tudor,Rustom Mahal,Claudette,Chanteur,Nearly,Camenae,ヴィミー,Wild Risk,Rialto,Wild Violet,Mimi,Black Devil,Mignon,Madrilene,Court Martial,Fair Trial,Instantaneous,Marmite,Mr.Jinks,Gentlemen's Relish
オグリキャップ,オグリキャップ,0,ダンシングキャップ,Native Dancer,Mahmoud,Unbreakable,Sickle,Blue Glass,Black Polly,Polymelian,Black Queen,Geisha,Discovery,Display,Ariadne,Miyako,John P. Grier,La Chica,Merry Madcap,Grey Sovereign,Nasrullah,Nearco,Mumtaz Begum,Kong,Baytown,Clang,Croft Lady,Golden Cloud,Gold Bridge,Rainstorm,Land of Hope,Court Martial,Little Britain,ホワイトナルビー,シルバーシャーク,Buisson Ardent,Relic,War Relic,Bridal Colors,Rose o'Lynn,Pherozshah,Rocklyn,Palsaka,Palestine,Fair Trial,Una,Masaka,Nearco,Majideh,ネヴアーナルビー,ネヴァービート,Never Say Die,Nasrullah,Singing Grass,Bride Elect,Big Game,Netherton Maid,センジユウ,ガーサント,Bubbles,Montagnana,スターナルビー,ハロウェー,クインナルビー
オグリキャップ-覇煌-,オグリキャップ-覇煌-,0,ダンシングキャップ,Native Dancer,Mahmoud,Unbreakable,Sickle,Blue Glass,Black Polly,Polymelian,Black Queen,Geisha,Discovery,Display,Ariadne,Miyako,John P. Grier,La Chica,Merry Madcap,Grey Sovereign,Nasrullah,Nearco,Mumtaz Begum,Kong,Baytown,Clang,Croft Lady,Golden Cloud,Gold Bridge,Rainstorm,Land of Hope,Court Martial,Little Britain,ホワイトナルビー,シルバーシャーク,Buisson Ardent,Relic,War Relic,Bridal Colors,Rose o'Lynn,Pherozshah,Rocklyn,Palsaka,Palestine,Fair Trial,Una,Masaka,Nearco,Majideh,ネヴアーナルビー,ネヴァービート,Never Say Die,Nasrullah,Singing Grass,Bride Elect,Big Game,Netherton Maid,センジユウ,ガーサント,Bubbles,Montagnana,スターナルビー,ハロウェー,クインナルビー
オサイチジョージ,オサイチジョージ,0,ミルジョージ,ミルリーフ,Never Bend,Nasrullah,Nearco,Mumtaz Begum,Lalun,Djeddah,Be Faithful,Milan Mill,Princequillo,Prince Rose,Cosquilla,Virginia Water,Count Fleet,Red Ray,Miss Charisma,Ragusa,Ribot,Tenerani,Romanella,Fantan,Ambiorix,Red Eye,マタテイナ,Grey Sovereign,Nasrullah,Kong,Zanzara,Fairey Fulmar,Sunright,サチノワカバ,ファバージ,Princely Gift,Nasrullah,Nearco,Mumtaz Begum,Blue Gem,Blue Peter,Sparkle,Spring Offensive,Legend of France,Dark Legend,Francille,Batika,Blenheim,Brise Bise,サチノイマイ,チャイナロック,Rockefella,Hyperion,Rockfel,May Wong,Rustom Pasha,Wezzan,ミチアサ,ヒンドスタン,Bois Roussel,Sonibai,プレイガイドクイン,ダイオライト,ウヱツデイングラス
オサムフォレスト,オサムフォレスト,0,ホームイン,ヒカルタカイ,リンボー,War Admiral,Man o'War,Brushup,Boojie,Boojum,Foxiana,ホマレタカイ,ハクリョウ,プリメロ,第四バツカナムビユーチー,シマノオー,クモハタ,昇正,メイウエスト,パールダイヴァー,Vatellor,Vatout,Lady Elinor,Pearl Cap,Le Capucin,Pearl Maiden,ミスライオンス,セントライト,ダイオライト,フリツパンシー,レデーライオン,シアンモア,レデイフローラ,パシフィカス,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Pacific Princess,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Fiji,Acropolis,Donatello,Aurora,Rififi,Mossborough,Khanum
オジジアン,オジジアン,0,Damascus,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Hug Again,Rosern,Mad Hatter,Rosedrop,Highland Fling,By Jimminy,Pharamond,Buginarug,Swing Time,Royal Minstrel,Speed Boat,Kerala,My Babu,Djebel,Tourbillon,Loika,Perfume,Badruddin,Lavendula,Blade of Time,Sickle,Phalaris,Selene,Bar Nothing,Blue Larkspur,Beaming Beauty,Gonfalon,Francis S.,Royal Charger,Nearco,Pharos,Nogara,Sun Princess,Solario,Mumtaz Begum,Blue Eyed Momo,War Admiral,Man o'War,Brushup,Big Event,Blue Larkspur,La Troienne,Grand Splendor,Correlation,Free America,Blenheim,Columbiana,Braydore,Roidore,Bray Beauty,Cequillo,Princequillo,Prince Rose,Cosquilla,Boldness,Mahmoud,Hostility
オジュウチョウサン,オジュウチョウサン,0,ステイゴールド,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ゴールデンサッシュ,ディクタス,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサツシユ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサツシユ,Princely Gift,Sash of Honour,シャドウシルエット,シンボリクリスエス,クリスエス,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,シアトルスルー,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,ユーワジョイナー,ミルジョージ,ミルリーフ,Never Bend,Milan Mill,Miss Charisma,Ragusa,マタテイナ,サシマサンダー,ネヴァービート,Never Say Die,Bride Elect,シアラ,Shantung,Tarara
オトコノビガク,オトコノビガク,0,ドリームジャーニー,ステイゴールド,サンデーサイレンス,ヘイロー,Hail to Reason,Cosmah,Wishing Well,アンダースタンディング,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサツシユ,ノーザンテースト,ロイヤルサツシユ,ダダナイト,メジロマックイーン,メジロティターン,メジロアサマ,シエリル,メジロオーロラ,リマンド,メジロアイリス,エレクトロアート,ノーザンテースト,Northern Dancer,Lady Victoria,グランマステイーヴンス,Lt.Stevens,Dhow,メゾンフォルティー,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Natalma,South Ocean,New Providence,Shining Sun,Terlingua,セクレタリアト,Bold Ruler,Somethingroyal,Crimson Saint,Crimson Satan,Bolero Rose,Pacific Princess,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Fiji,Acropolis,Donatello,Aurora,Rififi,Mossborough,Khanum
オフサイドトラップ,オフサイドトラップ,0,トニービン,カンパラ,カラムーン,ゼダーン,Grey Sovereign,Vareta,Khairunissa,Prince Bio,Palariva,State Pension,オンリーフォアライフ,Chanteur,Life Sentence,Lorelei,Prince Chevalier,Rock Goddess,Severn Bridge,Hornbeam,Hyperion,Gainsborough,Selene,Thicket,Nasrullah,Thorn Wood,Priddy Fair,Preciptic,Precipitation,Artistic,Campanette,Fair Trial,Calluna,トウコウキャロル,ホスピタリテイ,テュデナム,Tudor Melody,Tudor Minstrel,Matelda,Heath Rose,Hugh Lupus,Cherished,トウコウポポ,アイアンリージ,Bull Lea,Iron Maiden,フジチヨ,スコット,フヂチヨ,ミヨトウコウ,ムーティエ,Sicambre,Prince Bio,Sif,Ballynash,Nasrullah,Ballywellbroke,チトセホープ,ライジングフレーム,The Phoenix,Admirable,エベレスト,セフト,フオーラン
オペラハウス,オペラハウス,0,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Fairy Bridge,Bold Reason,Hail to Reason,Turn-to,Nothirdchance,Lalun,Djeddah,Be Faithful,Special,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod,Colorspin,ハイトップ,Derring-Do,Darius,Dante,Yasna,Sipsey Bridge,Abernant,Claudette,Camenae,ヴィミー,Wild Risk,Mimi,Madrilene,Court Martial,Marmite,Reprocolor,Jimmy Reppin,Midsummer Night,Djeddah,Night Sound,Sweet Molly,シャミエ,Cockles and Mussels,Blue Queen,Majority Blue,Major Portion,Gorm Abu,Hill Queen,Djebe,Home Rule
オペラハウス-剛健-,オペラハウス-剛健-,0,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Fairy Bridge,Bold Reason,Hail to Reason,Turn-to,Nothirdchance,Lalun,Djeddah,Be Faithful,Special,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod,Colorspin,ハイトップ,Derring-Do,Darius,Dante,Yasna,Sipsey Bridge,Abernant,Claudette,Camenae,ヴィミー,Wild Risk,Mimi,Madrilene,Court Martial,Marmite,Reprocolor,Jimmy Reppin,Midsummer Night,Djeddah,Night Sound,Sweet Molly,シャミエ,Cockles and Mussels,Blue Queen,Majority Blue,Major Portion,Gorm Abu,Hill Queen,Djebe,Home Rule
オマワリサン,オマワリサン,0,リンカーン,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,グレースアドマイヤ,トニービン,カンパラ,カラムーン,State Pension,Severn Bridge,Hornbeam,Priddy Fair,バレークイーン,サドラーズウェルズ,Northern Dancer,Fairy Bridge,Sun Princess,イングリッシュプリンス,Sunny Valley,アナタゴノミ,デヒア,デピュティミニスター,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Sister Dot,セクレタリアト,Bold Ruler,Somethingroyal,Sword Game,Damascus,Bill and I,アララットサン,リアルシャダイ,Roberto,Hail to Reason,Bramalea,Desert Vixen,インリアリティ,Desert Trial,ダイナフエザー,ノーザンテースト,Northern Dancer,Lady Victoria,シヤダイフエザー,ガーサント,パロクサイド
オメガパフューム,オメガパフューム,0,スウェプトオーヴァーボード,エンドスウィープ,フォーティナイナー,ミスタープロスペクター,Raise a Native,Gold Digger,File,トムロルフ,Continue,Broom Dance,Dance Spell,Northern Dancer,Obeah,Witching Hour,Thinking Cap,Enchanted Eve,Sheer Ice,Cutlass,Damascus,Sword Dancer,Kerala,Aphonia,Dunce,Gambetta,Hey Dolly A.,Ambehaving,Ambiorix,Dentifrice,Swift Deal,Native Charger,Miss Barter,オメガフレグランス,ゴールドアリュール,サンデーサイレンス,ヘイロー,Hail to Reason,Cosmah,Wishing Well,アンダースタンディング,Mountain Flower,ラブコネクション,ヌレイエフ,Northern Dancer,Special,Reluctant Guest,Hostage,Vaguely Royal,ビューティーメイク,リアルシャダイ,Roberto,Hail to Reason,Bramalea,Desert Vixen,インリアリティ,Desert Trial,セイリングビユーテイ,リファール,Northern Dancer,Goofed,Sweetdric,ボールドリック,Sweetness
